营业日	门店名称	区域	桌台号	订单号	商品编码	商品名称	套餐子菜	单价	数量	单位	惠前金额	单商品优惠	惠后金额	商品中类	商品大类
2017-12-15	五村牛肉粉(遵义中华路店)			101171215191930378820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-15	五村牛肉粉(遵义中华路店)			101171215191812123820739	SKU0013	干拌牛肉粉/面		8	-1	份	-8	0	-8	全部	默认
2017-12-15	五村牛肉粉(遵义中华路店)			101171215191812123820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-15	五村牛肉粉(遵义中华路店)			101171215192810029820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-15	五村牛肉粉(遵义中华路店)			302171215173619000003	SKU0009	五村特色牛肉蒸笼		16	-1	份	-16	0	-16	全部	默认
2017-12-15	五村牛肉粉(遵义中华路店)			101171215192810029820739	SKU0013	干拌牛肉粉/面		8	-1	份	-8	0	-8	全部	默认
2017-12-15	五村牛肉粉(遵义中华路店)			101171215191812123820739	SKU0013	干拌牛肉粉/面		8	-1	份	-8	0	-8	全部	默认
2017-12-15	五村牛肉粉(遵义中华路店)			101171215191812123820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-15	五村牛肉粉(遵义中华路店)			101171215201033881820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-15	五村牛肉粉(遵义中华路店)			101171215201200000820739	SKU0004	加杂		4	1	份	4	0	4	全部	默认
2017-12-15	五村牛肉粉(遵义中华路店)	大厅区	桌台1	101171215201953294820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-15	五村牛肉粉(遵义中华路店)			101171215202124724820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-15	五村牛肉粉(遵义中华路店)			101171215203404475820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-15	五村牛肉粉(遵义中华路店)			101171215203404475820739	SKU0017	加煎鸡蛋		2	-1	份	-2	0	-2	全部	默认
2017-12-15	五村牛肉粉(遵义中华路店)			101171215210653774820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-15	五村牛肉粉(遵义中华路店)			101171215210805302820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-15	五村牛肉粉(遵义中华路店)			101171215211152431820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-15	五村牛肉粉(遵义中华路店)			101171215211152431820739	SKU0003	加肉		4	1	份	4	0	4	全部	默认
2017-12-15	五村牛肉粉(遵义中华路店)			101171215213429990820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-15	五村牛肉粉(遵义中华路店)			101171215223448476820739	SKU0013	干拌牛肉粉/面		8	2	份	16	0	16	全部	默认
2017-12-15	五村牛肉粉(遵义中华路店)			101171215223924307820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-15	五村牛肉粉(遵义中华路店)			101171215224132383820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-15	五村牛肉粉(遵义中华路店)			101171215224540295820739	SKU0004	加杂		4	1	份	4	0	4	全部	默认
2017-12-15	五村牛肉粉(遵义中华路店)			101171215230217190820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-15	五村牛肉粉(遵义中华路店)			101171215230224782820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216001041130820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216001041130820739	SKU0017	加煎鸡蛋		2	-1	份	-2	0	-2	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216003458018820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216003458018820739	SKU0017	加煎鸡蛋		2	-1	份	-2	0	-2	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216004206976820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216080529971820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216080529971820739	SKU0003	加肉		4	1	份	4	0	4	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216080529971820739	SKU0003	加肉		4	1	份	4	0	4	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216080529971820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216080529971820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216080706970820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216080706970820739	SKU0018	干米皮		0	1	份	0	0	0	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216081438724820739	SKU0021	面		0	1	份	0	0	0	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216081438724820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216081835931820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216081958705820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216081958705820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216082429207820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216082442214820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216082737799820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216082751805820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216082908988820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216082955260820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216083022683820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216083022683820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216083327922820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216083327922820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216083449926820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216083022683820739	SKU0010	原汤牛肉粉/面		8	-1	份	-8	0	-8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216083022683820739	SKU0002	红烧牛肉粉/面		8	-1	份	-8	0	-8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216083022683820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216084052397820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216084447786820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216084447786820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216084447786820739	SKU0003	加肉		4	1	份	4	0	4	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216084447786820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216084856146820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216085619037820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216085619037820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-16	五村牛肉粉(遵义中华路店)			101171216085619037820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216085942416820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216090054141820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216091511004820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216091555419820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216092209131820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216092209131820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216092250202820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216092250202820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216094129876820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216094926989820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216095027004820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216095712948820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216095845112820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216100044925820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216100044925820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216101721948820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216102007268820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216102148191820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216103300337820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216103457060820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216103300337820739	SKU0002	红烧牛肉粉/面		8	-1	份	-8	0	-8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216103300337820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216103300337820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-16	五村牛肉粉(遵义中华路店)			101171216103914581820739	SKU0008	五村特色蒸饭		12	1	份	12	0	12	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216104237947820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216104237947820739	SKU0003	加肉		4	1	份	4	0	4	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216104723080820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216105900453820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216111013521820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216111013521820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-16	五村牛肉粉(遵义中华路店)			101171216111413233820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216111442726820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216113607190820739	SKU0002	红烧牛肉粉/面		8	1	份	8	1	7	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216113607190820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216114333098820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216114747889820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216115202624820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216115222041820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216115414374820739	SKU0008	五村特色蒸饭		12	1	份	12	0	12	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216115414374820739	SKU0008	五村特色蒸饭		12	1	份	12	0	12	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216115637838820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216115637838820739			干拌牛肉粉/面	0	1	?	0	0	0		
2017-12-16	五村牛肉粉(遵义中华路店)			101171216120050137820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216120050137820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-16	五村牛肉粉(遵义中华路店)			101171216120118282820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216120146855820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216120515939820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216120726819820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216121311502820739	SKU0013	干拌牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216121311502820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216121809568820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216121809568820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-16	五村牛肉粉(遵义中华路店)			101171216122259633820739	SKU0008	五村特色蒸饭		12	1	份	12	0	12	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216122616813820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216122616813820739			原汤牛肉粉/面	0	1	?	0	0	0		
2017-12-16	五村牛肉粉(遵义中华路店)			101171216122653144820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216115414374820739	SKU0008	五村特色蒸饭		12	-1	份	-12	0	-12	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216115414374820739	SKU0008	五村特色蒸饭		12	-1	份	-12	0	-12	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216122703688820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216122703688820739			原汤牛肉粉/面	0	1	?	0	0	0		
2017-12-16	五村牛肉粉(遵义中华路店)			101171216123410017820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216123421951820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216123421951820739			原汤牛肉粉/面	0	1	?	0	0	0		
2017-12-16	五村牛肉粉(遵义中华路店)			101171216123434488820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216124126345820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216124208012820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216124325750820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216124343744820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216124343744820739			原汤牛肉粉/面	0	1	?	0	0	0		
2017-12-16	五村牛肉粉(遵义中华路店)			101171216124343744820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216125248442820739	SKU0017	加煎鸡蛋		2	1	份	2	0	2	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216125344551820739	SKU0010	原汤牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216125344551820739			原汤牛肉粉/面	0	1	?	0	0	0		
2017-12-16	五村牛肉粉(遵义中华路店)			101171216125552991820739	SKU0009	五村特色牛肉蒸笼		18	1	份	18	0	18	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216125609731820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216125609731820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-16	五村牛肉粉(遵义中华路店)			101171216125609731820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216125842367820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216125842367820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-16	五村牛肉粉(遵义中华路店)			101171216130816463820739	SKU0002	红烧牛肉粉/面		8	1	份	8	0	8	全部	默认
2017-12-16	五村牛肉粉(遵义中华路店)			101171216130816463820739			红烧牛肉粉/面	0	1	?	0	0	0		
2017-12-16	五村牛肉粉(遵义中华路店)			101171216130816463820739	SKU0004	加杂		4	1	份	4	0	4	全部	默认
